"Augmented_SMILES,Contact_angle,Thickness_um,Solvent,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar",J_Total_flux_kg_m_2h_1
CO[Si](C)(C)C.C(O)CCC|108.08219|25.01414528|n-butanol|23.1|99.0|40|4.0|,0.221771424
C[Si](OC)(C)C.C(CCC)O|108.08219|25.01414528|n-butanol|23.1|99.0|40|4.0|,0.221771424
C[Si](C)(C)OC.C(CO)CC|108.08219|25.01414528|n-butanol|23.1|99.0|40|4.0|,0.221771424
C[Si](C)(OC)C.C(C)CCO|108.08219|25.01414528|n-butanol|23.1|99.0|40|4.0|,0.221771424
[Si](C)(C)(C)OC.C(CCO)C|108.08219|25.01414528|n-butanol|23.1|99.0|40|4.0|,0.221771424
[Si](C)(C)(C)O(C).CCCCO|108.08219|11.0661469|n-butanol|23.1|99.0|40|4.0|,0.632996811
C[Si](C)(C)OC.C(CCC)O|108.08219|11.0661469|n-butanol|23.1|99.0|40|4.0|,0.632996811
[Si](C)(OC)(C)C.C(CCO)C|108.08219|11.0661469|n-butanol|23.1|99.0|40|4.0|,0.632996811
C[Si](OC)(C)C.OCCCC|108.08219|11.0661469|n-butanol|23.1|99.0|40|4.0|,0.632996811
C[Si](C)(OC)C.C(C)CCO|108.08219|11.0661469|n-butanol|23.1|99.0|40|4.0|,0.632996811
[Si](C)(C)(OC)C.C(CC)CO|108.08219|11.0661469|n-butanol|23.1|99.0|40|4.0|,0.632996811
[Si](C)(C)(C)O(C).CCCCO|108.08219|5.551854971|n-butanol|23.1|99.0|40|4.0|,0.610042672
C[Si](C)(OC)C.C(CCC)O|108.08219|5.551854971|n-butanol|23.1|99.0|40|4.0|,0.610042672
C[Si](OC)(C)C.C(CO)CC|108.08219|5.551854971|n-butanol|23.1|99.0|40|4.0|,0.610042672
C[Si](C)(C)OC.OCCCC|108.08219|5.551854971|n-butanol|23.1|99.0|40|4.0|,0.610042672
[Si](OC)(C)(C)C.C(CC)CO|108.08219|5.551854971|n-butanol|23.1|99.0|40|4.0|,0.610042672
O([Si](C)(C)C)C.C(O)CCC|108.08219|5.551854971|n-butanol|23.1|99.0|40|4.0|,0.610042672
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|99.69|40|4.0|,0.644444444
C[Si](C)(C)OC.OCCCC|108.08219|4.405094191|n-butanol|23.1|99.69|40|4.0|,0.644444444
[Si](C)(OC)(C)C.C(O)CCC|108.08219|4.405094191|n-butanol|23.1|99.69|40|4.0|,0.644444444
O(C)[Si](C)(C)C.C(C)CCO|108.08219|4.405094191|n-butanol|23.1|99.69|40|4.0|,0.644444444
C[Si](C)(OC)C.C(CCO)C|108.08219|4.405094191|n-butanol|23.1|99.69|40|4.0|,0.644444444
CO[Si](C)(C)C.C(CCC)O|108.08219|4.405094191|n-butanol|23.1|99.69|40|4.0|,0.644444444
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|99.0|30|4.0|,0.7073
C[Si](C)(OC)C.OCCCC|108.08219|4.405094191|n-butanol|23.1|99.0|30|4.0|,0.7073
C[Si](OC)(C)C.C(CC)CO|108.08219|4.405094191|n-butanol|23.1|99.0|30|4.0|,0.7073
CO[Si](C)(C)C.C(C)CCO|108.08219|4.405094191|n-butanol|23.1|99.0|30|4.0|,0.7073
O(C)[Si](C)(C)C.C(O)CCC|108.08219|4.405094191|n-butanol|23.1|99.0|30|4.0|,0.7073
C[Si](C)(C)OC.C(CCC)O|108.08219|4.405094191|n-butanol|23.1|99.0|30|4.0|,0.7073
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.720574516
O([Si](C)(C)C)C.C(CCC)O|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.720574516
C[Si](OC)(C)C.C(CO)CC|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.720574516
C[Si](C)(C)OC.OCCCC|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.720574516
C[Si](C)(OC)C.C(O)CCC|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.720574516
[Si](C)(C)(OC)C.C(C)CCO|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.720574516
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|99.08|40|4.0|,0.744444444
C[Si](C)(OC)C.C(O)CCC|108.08219|4.405094191|n-butanol|23.1|99.08|40|4.0|,0.744444444
O(C)[Si](C)(C)C.OCCCC|108.08219|4.405094191|n-butanol|23.1|99.08|40|4.0|,0.744444444
CO[Si](C)(C)C.C(CCO)C|108.08219|4.405094191|n-butanol|23.1|99.08|40|4.0|,0.744444444
O([Si](C)(C)C)C.C(CO)CC|108.08219|4.405094191|n-butanol|23.1|99.08|40|4.0|,0.744444444
C[Si](C)(C)OC.C(CCC)O|108.08219|4.405094191|n-butanol|23.1|99.08|40|4.0|,0.744444444
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.769430052
C[Si](C)(C)OC.C(CC)CO|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.769430052
[Si](C)(C)(C)OC.C(C)CCO|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.769430052
[Si](C)(C)(OC)C.C(CO)CC|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.769430052
O([Si](C)(C)C)C.OCCCC|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.769430052
CO[Si](C)(C)C.C(CCC)O|108.08219|4.405094191|n-butanol|23.1|99.0|40|4.0|,0.769430052
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|98.49333333|40|4.0|,0.877777778
O([Si](C)(C)C)C.C(CCO)C|108.08219|4.405094191|n-butanol|23.1|98.49333333|40|4.0|,0.877777778
C[Si](C)(C)OC.C(CC)CO|108.08219|4.405094191|n-butanol|23.1|98.49333333|40|4.0|,0.877777778
CO[Si](C)(C)C.C(CO)CC|108.08219|4.405094191|n-butanol|23.1|98.49333333|40|4.0|,0.877777778
[Si](C)(C)(C)OC.C(O)CCC|108.08219|4.405094191|n-butanol|23.1|98.49333333|40|4.0|,0.877777778
C[Si](OC)(C)C.C(C)CCO|108.08219|4.405094191|n-butanol|23.1|98.49333333|40|4.0|,0.877777778
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|97.88|40|4.0|,0.977777778
CO[Si](C)(C)C.C(C)CCO|108.08219|4.405094191|n-butanol|23.1|97.88|40|4.0|,0.977777778
C[Si](OC)(C)C.C(CC)CO|108.08219|4.405094191|n-butanol|23.1|97.88|40|4.0|,0.977777778
C[Si](C)(C)OC.OCCCC|108.08219|4.405094191|n-butanol|23.1|97.88|40|4.0|,0.977777778
C[Si](C)(OC)C.C(CCC)O|108.08219|4.405094191|n-butanol|23.1|97.88|40|4.0|,0.977777778
O(C)[Si](C)(C)C.C(CCO)C|108.08219|4.405094191|n-butanol|23.1|97.88|40|4.0|,0.977777778
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|97.28|40|4.0|,1.138888889
C[Si](OC)(C)C.OCCCC|108.08219|4.405094191|n-butanol|23.1|97.28|40|4.0|,1.138888889
[Si](OC)(C)(C)C.C(C)CCO|108.08219|4.405094191|n-butanol|23.1|97.28|40|4.0|,1.138888889
C[Si](C)(C)OC.C(O)CCC|108.08219|4.405094191|n-butanol|23.1|97.28|40|4.0|,1.138888889
C[Si](C)(OC)C.C(CCO)C|108.08219|4.405094191|n-butanol|23.1|97.28|40|4.0|,1.138888889
[Si](C)(C)(OC)C.C(CO)CC|108.08219|4.405094191|n-butanol|23.1|97.28|40|4.0|,1.138888889
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|99.0|50|4.0|,1.183937824
C[Si](C)(OC)C.OCCCC|108.08219|4.405094191|n-butanol|23.1|99.0|50|4.0|,1.183937824
CO[Si](C)(C)C.C(C)CCO|108.08219|4.405094191|n-butanol|23.1|99.0|50|4.0|,1.183937824
O(C)[Si](C)(C)C.C(CCC)O|108.08219|4.405094191|n-butanol|23.1|99.0|50|4.0|,1.183937824
C[Si](OC)(C)C.C(O)CCC|108.08219|4.405094191|n-butanol|23.1|99.0|50|4.0|,1.183937824
[Si](C)(C)(C)OC.C(CCO)C|108.08219|4.405094191|n-butanol|23.1|99.0|50|4.0|,1.183937824
[Si](C)(C)(C)O(C).CCCCO|108.08219|4.405094191|n-butanol|23.1|99.0|60|4.0|,1.588082902
C[Si](C)(C)OC.C(O)CCC|108.08219|4.405094191|n-butanol|23.1|99.0|60|4.0|,1.588082902
C[Si](C)(OC)C.OCCCC|108.08219|4.405094191|n-butanol|23.1|99.0|60|4.0|,1.588082902
CO[Si](C)(C)C.C(CCO)C|108.08219|4.405094191|n-butanol|23.1|99.0|60|4.0|,1.588082902
[Si](C)(C)(C)OC.C(CO)CC|108.08219|4.405094191|n-butanol|23.1|99.0|60|4.0|,1.588082902
O([Si](C)(C)C)C.C(CCC)O|108.08219|4.405094191|n-butanol|23.1|99.0|60|4.0|,1.588082902
[Si](C)(C)(C)O(C).CCCCO|110.0|13.3|n-butanol|23.1|99.0|40|1.0|,0.282
O(C)[Si](C)(C)C.C(CO)CC|110.0|13.3|n-butanol|23.1|99.0|40|1.0|,0.282
[Si](C)(OC)(C)C.OCCCC|110.0|13.3|n-butanol|23.1|99.0|40|1.0|,0.282
CO[Si](C)(C)C.C(C)CCO|110.0|13.3|n-butanol|23.1|99.0|40|1.0|,0.282
C[Si](C)(C)OC.C(CCC)O|110.0|13.3|n-butanol|23.1|99.0|40|1.0|,0.282
C[Si](C)(OC)C.C(O)CCC|110.0|13.3|n-butanol|23.1|99.0|40|1.0|,0.282
[Si](C)(C)(C)O(C).CCO|109.0|10.0|ethanol|26.5|95.0|40|3.0|,0.468208092
CO[Si](C)(C)C.C(O)C|109.0|10.0|ethanol|26.5|95.0|40|3.0|,0.468208092
C[Si](C)(OC)C.C(C)O|109.0|10.0|ethanol|26.5|95.0|40|3.0|,0.468208092
[Si](C)(C)(OC)C.OCC|109.0|10.0|ethanol|26.5|95.0|40|3.0|,0.468208092
[Si](C)(C)(C)O(C).CCCCO|109.0|10.0|n-butanol|23.1|95.0|40|3.0|,0.589595376
O(C)[Si](C)(C)C.OCCCC|109.0|10.0|n-butanol|23.1|95.0|40|3.0|,0.589595376
C[Si](OC)(C)C.C(CC)CO|109.0|10.0|n-butanol|23.1|95.0|40|3.0|,0.589595376
[Si](OC)(C)(C)C.C(CCO)C|109.0|10.0|n-butanol|23.1|95.0|40|3.0|,0.589595376
C[Si](C)(C)OC.C(CO)CC|109.0|10.0|n-butanol|23.1|95.0|40|3.0|,0.589595376
CO[Si](C)(C)C.C(CCC)O|109.0|10.0|n-butanol|23.1|95.0|40|3.0|,0.589595376
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|15.0|50|3.0|,0.270805067
OC(CC)C.OC|74.0|3.0|methanol|29.6|15.0|50|3.0|,0.270805067
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|15.0|60|3.0|,0.270805067
C(C(C)O)C.OC|74.0|3.0|methanol|29.6|15.0|60|3.0|,0.270805067
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|1.0|50|3.0|,0.271142921
C(C)(CC)O.OC|74.0|3.0|methanol|29.6|1.0|50|3.0|,0.271142921
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|10.0|50|3.0|,0.285797323
CC(O)CC.OC|74.0|3.0|methanol|29.6|10.0|50|3.0|,0.285797323
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|3.0|50|3.0|,0.290745611
CC(CC)O.OC|74.0|3.0|methanol|29.6|3.0|50|3.0|,0.290745611
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|5.0|50|3.0|,0.300587959
CCC(O)C.OC|74.0|3.0|methanol|29.6|5.0|50|3.0|,0.300587959
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|20.0|50|3.0|,0.330898221
OC(C)CC.OC|74.0|3.0|methanol|29.6|20.0|50|3.0|,0.330898221
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|20.0|60|3.0|,0.332481466
CC(CC)O.OC|74.0|3.0|methanol|29.6|20.0|60|3.0|,0.332481466
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|20.0|70|3.0|,0.332481466
C(C(C)O)C.OC|74.0|3.0|methanol|29.6|20.0|70|3.0|,0.332481466
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|3.0|60|3.0|,0.43333507
C(C)C(O)C.OC|74.0|3.0|methanol|29.6|3.0|60|3.0|,0.43333507
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|5.0|60|3.0|,0.475679607
CC(O)CC.OC|74.0|3.0|methanol|29.6|5.0|60|3.0|,0.475679607
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|15.0|70|3.0|,0.487656633
C(C(C)O)C.OC|74.0|3.0|methanol|29.6|15.0|70|3.0|,0.487656633
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|3.0|70|3.0|,0.5798413
OC(C)CC.OC|74.0|3.0|methanol|29.6|3.0|70|3.0|,0.5798413
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|1.0|70|3.0|,0.580966706
CC(O)CC.OC|74.0|3.0|methanol|29.6|1.0|70|3.0|,0.580966706
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|5.0|70|3.0|,0.615752926
C(CC)(C)O.OC|74.0|3.0|methanol|29.6|5.0|70|3.0|,0.615752926
C(C)C(C)(O).CO|74.0|3.0|methanol|29.6|10.0|70|3.0|,0.663587992
CCC(C)O.OC|74.0|3.0|methanol|29.6|10.0|70|3.0|,0.663587992
[Si](C)(C)(C)O(C).CC(C)O|108.08219|25.0|ipa|23.5|99.0|30|1.0|,0.212258065
O([Si](C)(C)C)C.C(C)(C)O|108.08219|25.0|ipa|23.5|99.0|30|1.0|,0.212258065
[Si](C)(C)(C)OC.C(C)(O)C|108.08219|25.0|ipa|23.5|99.0|30|1.0|,0.212258065
CO[Si](C)(C)C.C(O)(C)C|108.08219|25.0|ipa|23.5|99.0|30|1.0|,0.212258065
C[Si](C)(C)OC.OC(C)C|108.08219|25.0|ipa|23.5|99.0|30|1.0|,0.212258065
C[Si](OC)(C)C.CC(O)C|108.08219|25.0|ipa|23.5|99.0|30|1.0|,0.212258065
[Si](C)(C)(C)O(C).CC(C)O|108.08219|25.0|ipa|23.5|96.0|30|1.0|,0.307096774
[Si](C)(C)(OC)C.C(C)(O)C|108.08219|25.0|ipa|23.5|96.0|30|1.0|,0.307096774
CO[Si](C)(C)C.C(O)(C)C|108.08219|25.0|ipa|23.5|96.0|30|1.0|,0.307096774
C[Si](C)(C)OC.OC(C)C|108.08219|25.0|ipa|23.5|96.0|30|1.0|,0.307096774
O([Si](C)(C)C)C.C(C)(C)O|108.08219|25.0|ipa|23.5|96.0|30|1.0|,0.307096774
O(C)[Si](C)(C)C.CC(O)C|108.08219|25.0|ipa|23.5|96.0|30|1.0|,0.307096774
[Si](C)(C)(C)O(C).CC(C)O|108.08219|25.0|ipa|23.5|93.0|30|1.0|,0.429032258
C[Si](C)(OC)C.C(C)(O)C|108.08219|25.0|ipa|23.5|93.0|30|1.0|,0.429032258
O([Si](C)(C)C)C.OC(C)C|108.08219|25.0|ipa|23.5|93.0|30|1.0|,0.429032258
C[Si](OC)(C)C.C(C)(C)O|108.08219|25.0|ipa|23.5|93.0|30|1.0|,0.429032258
[Si](C)(C)(C)OC.CC(O)C|108.08219|25.0|ipa|23.5|93.0|30|1.0|,0.429032258
CO[Si](C)(C)C.C(O)(C)C|108.08219|25.0|ipa|23.5|93.0|30|1.0|,0.429032258
[Si](C)(C)(C)O(C).CC(C)O|108.08219|25.0|ipa|23.5|96.0|40|1.0|,0.46125
C[Si](OC)(C)C.C(C)(C)O|108.08219|25.0|ipa|23.5|96.0|40|1.0|,0.46125
C[Si](C)(OC)C.CC(O)C|108.08219|25.0|ipa|23.5|96.0|40|1.0|,0.46125
[Si](C)(C)(C)OC.OC(C)C|108.08219|25.0|ipa|23.5|96.0|40|1.0|,0.46125
[Si](C)(C)(OC)C.C(C)(O)C|108.08219|25.0|ipa|23.5|96.0|40|1.0|,0.46125
[Si](C)(C)(C)O(C).CC(C)O|108.08219|25.0|ipa|23.5|91.0|30|1.0|,0.609677419
CO[Si](C)(C)C.OC(C)C|108.08219|25.0|ipa|23.5|91.0|30|1.0|,0.609677419
[Si](C)(OC)(C)C.CC(O)C|108.08219|25.0|ipa|23.5|91.0|30|1.0|,0.609677419
C[Si](C)(C)OC.C(C)(O)C|108.08219|25.0|ipa|23.5|91.0|30|1.0|,0.609677419
C[Si](C)(OC)C.C(O)(C)C|108.08219|25.0|ipa|23.5|91.0|30|1.0|,0.609677419
[Si](C)(C)(C)O(C).CC(C)O|108.08219|25.0|ipa|23.5|96.0|60|1.0|,0.793125
[Si](C)(C)(OC)C.OC(C)C|108.08219|25.0|ipa|23.5|96.0|60|1.0|,0.793125
C[Si](C)(C)OC.C(C)(O)C|108.08219|25.0|ipa|23.5|96.0|60|1.0|,0.793125
[Si](C)(C)(C)OC.CC(O)C|108.08219|25.0|ipa|23.5|96.0|60|1.0|,0.793125
[Si](C)(OC)(C)C.C(C)(C)O|108.08219|25.0|ipa|23.5|96.0|60|1.0|,0.793125
O(C)[Si](C)(C)C.C(O)(C)C|108.08219|25.0|ipa|23.5|96.0|60|1.0|,0.793125
[Si](C)(C)(C)O(C).CO|108.08219|1.5|methanol|29.6|95.0|20|10.0|,0.441142857
C[Si](C)(OC)C.OC|108.08219|1.5|methanol|29.6|95.0|20|10.0|,0.441142857
[Si](C)(C)(C)O(C).CCO|108.08219|1.5|ethanol|26.5|95.0|20|10.0|,0.441142857
C[Si](OC)(C)C.OCC|108.08219|1.5|ethanol|26.5|95.0|20|10.0|,0.441142857
C[Si](C)(OC)C.C(C)O|108.08219|1.5|ethanol|26.5|95.0|20|10.0|,0.441142857
C[Si](C)(O(C))c1ccccc1.CO|121.2|1.5|methanol|29.6|95.0|20|10.0|,0.537142857
c1c([Si](OC)(C)C)cccc1.OC|121.2|1.5|methanol|29.6|95.0|20|10.0|,0.537142857
C[Si](C)(O(C))c1ccccc1.CCO|121.2|1.5|ethanol|26.5|95.0|20|10.0|,0.578285714
C[Si](C)(OC)c1ccccc1.OCC|121.2|1.5|ethanol|26.5|95.0|20|10.0|,0.578285714
c1cccc([Si](C)(C)OC)c1.C(O)C|121.2|1.5|ethanol|26.5|95.0|20|10.0|,0.578285714
[Si](C)(C)(C)O(C).CO|108.08219|1.5|methanol|29.6|95.0|30|10.0|,0.660571429
C[Si](C)(OC)C.OC|108.08219|1.5|methanol|29.6|95.0|30|10.0|,0.660571429
[Si](C)(C)(C)O(C).CCO|108.08219|1.5|ethanol|26.5|95.0|30|10.0|,0.660571429
C[Si](C)(C)OC.C(C)O|108.08219|1.5|ethanol|26.5|95.0|30|10.0|,0.660571429
C[Si](C)(OC)C.OCC|108.08219|1.5|ethanol|26.5|95.0|30|10.0|,0.660571429
O(C)[Si](C)(C)C.C(O)C|108.08219|1.5|ethanol|26.5|95.0|30|10.0|,0.660571429
C[Si](C)(O(C))c1ccccc1.CO|121.2|1.5|methanol|29.6|95.0|30|10.0|,0.797714286
c1cccc(c1)[Si](C)(C)OC.OC|121.2|1.5|methanol|29.6|95.0|30|10.0|,0.797714286
C[Si](C)(O(C))c1ccccc1.CCO|121.2|1.5|ethanol|26.5|95.0|30|10.0|,0.893714286
CO[Si](C)(c1ccccc1)C.C(C)O|121.2|1.5|ethanol|26.5|95.0|30|10.0|,0.893714286
C[Si](c1ccccc1)(C)OC.OCC|121.2|1.5|ethanol|26.5|95.0|30|10.0|,0.893714286
c1c([Si](OC)(C)C)cccc1.C(O)C|121.2|1.5|ethanol|26.5|95.0|30|10.0|,0.893714286
[Si](C)(C)(C)O(C).CO|108.08219|1.5|methanol|29.6|95.0|40|10.0|,1.140571429
C[Si](C)(OC)C.OC|108.08219|1.5|methanol|29.6|95.0|40|10.0|,1.140571429
[Si](C)(C)(C)O(C).CCO|108.08219|1.5|ethanol|26.5|95.0|40|10.0|,1.140571429
CO[Si](C)(C)C.OCC|108.08219|1.5|ethanol|26.5|95.0|40|10.0|,1.140571429
C[Si](C)(OC)C.C(C)O|108.08219|1.5|ethanol|26.5|95.0|40|10.0|,1.140571429
O(C)[Si](C)(C)C.C(O)C|108.08219|1.5|ethanol|26.5|95.0|40|10.0|,1.140571429
[Si](C)(C)(C)O(C).CO|108.08219|1.5|methanol|29.6|95.0|45|10.0|,1.346285714
C[Si](OC)(C)C.OC|108.08219|1.5|methanol|29.6|95.0|45|10.0|,1.346285714
C[Si](C)(O(C))c1ccccc1.CO|121.2|1.5|methanol|29.6|95.0|40|10.0|,1.36
c1c([Si](OC)(C)C)cccc1.OC|121.2|1.5|methanol|29.6|95.0|40|10.0|,1.36
[Si](C)(C)(C)O(C).CCO|108.08219|1.5|ethanol|26.5|95.0|45|10.0|,1.387428571
C[Si](C)(C)OC.C(C)O|108.08219|1.5|ethanol|26.5|95.0|45|10.0|,1.387428571
C[Si](OC)(C)C.OCC|108.08219|1.5|ethanol|26.5|95.0|45|10.0|,1.387428571
C[Si](C)(OC)C.C(O)C|108.08219|1.5|ethanol|26.5|95.0|45|10.0|,1.387428571
C[Si](C)(O(C))c1ccccc1.CCO|121.2|1.5|ethanol|26.5|95.0|40|10.0|,1.428571429
c1ccccc1[Si](C)(OC)C.OCC|121.2|1.5|ethanol|26.5|95.0|40|10.0|,1.428571429
c1c(cccc1)[Si](OC)(C)C.C(C)O|121.2|1.5|ethanol|26.5|95.0|40|10.0|,1.428571429
c1([Si](OC)(C)C)ccccc1.C(O)C|121.2|1.5|ethanol|26.5|95.0|40|10.0|,1.428571429
C[Si](C)(O(C))c1ccccc1.CO|121.2|1.5|methanol|29.6|95.0|45|10.0|,1.730285714
O([Si](c1ccccc1)(C)C)C.OC|121.2|1.5|methanol|29.6|95.0|45|10.0|,1.730285714
C[Si](C)(O(C))c1ccccc1.CCO|121.2|1.5|ethanol|26.5|95.0|45|10.0|,1.785142857
C[Si](OC)(c1ccccc1)C.C(O)C|121.2|1.5|ethanol|26.5|95.0|45|10.0|,1.785142857
c1cccc(c1)[Si](C)(C)OC.C(C)O|121.2|1.5|ethanol|26.5|95.0|45|10.0|,1.785142857
c1([Si](C)(C)OC)ccccc1.OCC|121.2|1.5|ethanol|26.5|95.0|45|10.0|,1.785142857
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|99.7|30|9.0|,0.366492147
C[Si](OC)(C)C.OC|108.08219|8.0|methanol|29.6|99.7|30|9.0|,0.366492147
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|99.0|30|9.0|,0.418848168
C[Si](OC)(C)C.OC|108.08219|8.0|methanol|29.6|99.0|30|9.0|,0.418848168
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|97.0|30|9.0|,0.54973822
[Si](C)(C)(C)OC.OC|108.08219|8.0|methanol|29.6|97.0|30|9.0|,0.54973822
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|99.7|35|9.0|,0.54973822
C[Si](OC)(C)C.OC|108.08219|8.0|methanol|29.6|99.7|35|9.0|,0.54973822
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|99.0|40|9.0|,0.654450262
C[Si](C)(OC)C.OC|108.08219|8.0|methanol|29.6|99.0|40|9.0|,0.654450262
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|97.0|40|9.0|,0.876963351
C[Si](C)(C)OC.OC|108.08219|8.0|methanol|29.6|97.0|40|9.0|,0.876963351
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|99.0|45|9.0|,0.994764398
[Si](C)(C)(OC)C.OC|108.08219|8.0|methanol|29.6|99.0|45|9.0|,0.994764398
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|99.7|45|9.0|,0.994764398
C[Si](C)(OC)C.OC|108.08219|8.0|methanol|29.6|99.7|45|9.0|,0.994764398
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|97.0|45|9.0|,1.544502618
[Si](C)(C)(OC)C.OC|108.08219|8.0|methanol|29.6|97.0|45|9.0|,1.544502618
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|99.7|50|9.0|,1.64921466
C[Si](C)(OC)C.OC|108.08219|8.0|methanol|29.6|99.7|50|9.0|,1.64921466
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|99.0|50|9.0|,1.727748691
C[Si](OC)(C)C.OC|108.08219|8.0|methanol|29.6|99.0|50|9.0|,1.727748691
[Si](C)(C)(C)O(C).CO|108.08219|8.0|methanol|29.6|97.0|50|9.0|,2.094240838
[Si](C)(C)(OC)C.OC|108.08219|8.0|methanol|29.6|97.0|50|9.0|,2.094240838
[Si](C)(C)(C)O(C).CCO|108.08219|8.0|ethanol|26.5|99.7|30|9.0|,0.515789474
C[Si](OC)(C)C.OCC|108.08219|8.0|ethanol|26.5|99.7|30|9.0|,0.515789474
O(C)[Si](C)(C)C.C(O)C|108.08219|8.0|ethanol|26.5|99.7|30|9.0|,0.515789474
C[Si](C)(OC)C.C(C)O|108.08219|8.0|ethanol|26.5|99.7|30|9.0|,0.515789474
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CO|55.1|26.2|methanol|29.6|1.9|25|2.5|,0.164018692
C1(O)C(C(CO)OC(OC2C(O)C(C(OC2CO)C)N)C1N)OC.OC|55.1|26.2|methanol|29.6|1.9|25|2.5|,0.164018692
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CO|55.1|26.2|methanol|29.6|5.0|25|2.5|,0.189252336
NC1C(OC(C(C1O)OC1OC(C(C(O)C1N)OC)CO)CO)C.OC|55.1|26.2|methanol|29.6|5.0|25|2.5|,0.189252336
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CO|55.1|26.2|methanol|29.6|9.0|25|2.5|,0.210280374
C1(OC(CO)C(OC)C(O)C1N)OC1C(C(C(OC1CO)C)N)O.OC|55.1|26.2|methanol|29.6|9.0|25|2.5|,0.210280374
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CO|55.1|26.2|methanol|29.6|16.1|25|2.5|,0.239719626
C(O)C1OC(OC2C(CO)OC(C(C2O)N)C)C(C(C1OC)O)N.OC|55.1|26.2|methanol|29.6|16.1|25|2.5|,0.239719626
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CO|55.1|26.2|methanol|29.6|5.0|35|2.5|,0.269158879
C1(CO)OC(C(C(O)C1OC)N)OC1C(C(N)C(OC1CO)C)O.OC|55.1|26.2|methanol|29.6|5.0|35|2.5|,0.269158879
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CO|55.1|26.2|methanol|29.6|1.9|35|2.5|,0.285981308
NC1C(OC(C(OC2C(N)C(O)C(OC)C(O2)CO)C1O)CO)C.OC|55.1|26.2|methanol|29.6|1.9|35|2.5|,0.285981308
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CO|55.1|26.2|methanol|29.6|9.0|35|2.5|,0.307009346
